MGAT2	MGAT2
MGAT3	MGAT3
MGAT4A	MGAT4A
MGAT4B	MGAT4B
MGAT4C	MGAT4C
MGAT5	MGAT5
MGAT5B	MGAT5B
MGC10955	MGC10955
MGC20647	MGC20647
MGC4294	MGC4294
MGC4771	MGC4771
MGEA5	MGEA5
MGLL	MGLL
MGME1	MGME1
MGMT	MGMT
MGP	MGP
MGRN1	MGRN1
MGST1	MGST1
MGST2	MGST2
MGST3	MGST3
MIA	MIA
MIA2	MIA2
MIA3	MIA3
MIAT	MIAT
MIB1	MIB1
MIB2	MIB2
MICA	MICA
MICAL1	MICAL1
MICAL2	MICAL2
MICAL3	MICAL3
MICALCL	MICALCL
MICALL1	MICALL1
MICALL2	MICALL2
MICB	MICB
MICU1	MICU1
MICU2	MICU2
MICU3	MICU3
MID1	MID1
MID1IP1	MID1IP1
MID1IP1-AS1	MID1IP1-AS1
MID2	MID2
MIDN	MIDN
MIEN1	MIEN1
MIER1	MIER1
MIER2	MIER2
MIER3	MIER3
MIF	MIF
MIF4GD	MIF4GD
MIIP	MIIP
MILR1	MILR1
MIMT1	MIMT1
MINA	MINA
MINK1	MINK1
MINOS1	MINOS1
MINOS1P2	MINOS1P2
MINOS1P3	MINOS1P3
MINPP1	MINPP1
MIOS	MIOS
MIOX	MIOX
MIP	MIP
MIPEP	MIPEP
MIPEPP1	MIPEPP1
MIPEPP3	MIPEPP3
MIPOL1	MIPOL1
MIR1-2	MIR1-2
MIR101-1	MIR101-1
MIR101-2	MIR101-2
MIR103A1	MIR103A1
MIR103A2	MIR103A2
MIR10A	MIR10A
MIR1183	MIR1183
MIR1185-1	MIR1185-1
MIR1193	MIR1193
MIR1205	MIR1205
MIR1207	MIR1207
MIR1245A	MIR1245A
MIR1254-1	MIR1254-1
MIR1255B1	MIR1255B1
MIR125B1	MIR125B1
MIR1260B	MIR1260B
MIR127	MIR127
MIR1273D	MIR1273D
MIR1278	MIR1278
MIR1282	MIR1282
MIR1289-1	MIR1289-1
MIR1293	MIR1293
MIR1295A	MIR1295A
MIR1299	MIR1299
MIR1302-5	MIR1302-5
MIR1302-9	MIR1302-9
MIR132	MIR132
MIR136	MIR136
MIR137HG	MIR137HG
MIR141	MIR141
MIR142	MIR142
MIR143HG	MIR143HG
MIR145	MIR145
MIR146A	MIR146A
MIR146B	MIR146B
MIR148B	MIR148B
MIR151A	MIR151A
MIR151B	MIR151B
MIR1538	MIR1538
MIR1539	MIR1539
MIR155HG	MIR155HG
MIR16-1	MIR16-1
MIR16-2	MIR16-2
MIR17HG	MIR17HG
MIR181A1HG	MIR181A1HG
MIR181A2HG	MIR181A2HG
MIR186	MIR186
MIR191	MIR191
MIR193A	MIR193A
MIR194-2	MIR194-2
MIR197	MIR197
MIR1972-1	MIR1972-1
MIR1972-2	MIR1972-2
MIR199A1	MIR199A1
MIR199A2	MIR199A2
MIR200C	MIR200C
MIR205HG	MIR205HG
MIR210HG	MIR210HG
MIR212	MIR212
MIR214	MIR214
MIR218-1	MIR218-1
MIR221	MIR221
MIR222	MIR222
MIR223	MIR223
MIR22HG	MIR22HG
MIR23A	MIR23A
MIR24-2	MIR24-2
MIR2467	MIR2467
MIR25	MIR25
MIR26B	MIR26B
MIR27A	MIR27A
MIR27B	MIR27B
MIR2909	MIR2909
MIR296	MIR296
MIR299	MIR299
MIR29A	MIR29A
MIR29B1	MIR29B1
MIR29C	MIR29C
MIR300	MIR300
MIR302B	MIR302B
MIR30A	MIR30A
MIR30B	MIR30B
MIR30C2	MIR30C2
MIR3115	MIR3115
MIR3128	MIR3128
MIR3134	MIR3134
MIR3137	MIR3137
MIR3139	MIR3139
MIR3143	MIR3143
MIR3150B	MIR3150B
MIR3153	MIR3153
MIR3155A	MIR3155A
MIR3159	MIR3159
MIR3173	MIR3173
MIR3175	MIR3175
MIR3180-1	MIR3180-1
MIR3184	MIR3184
MIR3188	MIR3188
MIR3191	MIR3191
MIR3193	MIR3193
MIR3194	MIR3194
MIR31HG	MIR31HG
MIR32	MIR32
MIR320A	MIR320A
MIR320B2	MIR320B2
MIR320D1	MIR320D1
MIR320E	MIR320E
MIR324	MIR324
MIR326	MIR326
MIR331	MIR331
MIR342	MIR342
MIR345	MIR345
MIR34A	MIR34A
MIR3605	MIR3605
MIR3613	MIR3613
MIR3616	MIR3616
MIR3648	MIR3648
MIR367	MIR367
MIR3671	MIR3671
MIR3679	MIR3679
MIR3680-1	MIR3680-1
MIR3680-2	MIR3680-2
MIR3682	MIR3682
MIR3684	MIR3684
MIR3685	MIR3685
MIR3687	MIR3687
MIR3692	MIR3692
MIR370	MIR370
MIR371B	MIR371B
MIR374B	MIR374B
MIR376A1	MIR376A1
MIR377	MIR377
MIR378D2	MIR378D2
MIR378I	MIR378I
MIR381HG	MIR381HG
MIR3911	MIR3911
MIR3916	MIR3916
MIR3926-1	MIR3926-1
MIR3928	MIR3928
MIR3929	MIR3929
MIR3934	MIR3934
MIR3936	MIR3936
MIR3939	MIR3939
MIR3941	MIR3941
MIR3942	MIR3942
MIR3945	MIR3945
MIR421	MIR421
MIR425	MIR425
MIR4258	MIR4258
MIR4271	MIR4271
MIR4292	MIR4292
MIR4308	MIR4308
MIR4312	MIR4312
MIR4314	MIR4314
MIR4324	MIR4324
MIR433	MIR433
MIR4419A	MIR4419A
MIR4424	MIR4424
MIR4426	MIR4426
MIR4435-1HG	MIR4435-1HG
MIR4449	MIR4449
MIR4453	MIR4453
MIR4454	MIR4454
MIR4458	MIR4458
MIR4466	MIR4466
MIR4469	MIR4469
MIR4473	MIR4473
MIR4477A	MIR4477A
MIR4480	MIR4480
MIR4482-1	MIR4482-1
MIR4500HG	MIR4500HG
MIR450B	MIR450B
MIR4512	MIR4512
MIR4518	MIR4518
MIR4522	MIR4522
MIR4526	MIR4526
MIR4530	MIR4530
MIR4634	MIR4634
MIR4637	MIR4637
MIR4644	MIR4644
MIR4645	MIR4645
MIR4646	MIR4646
MIR4659A	MIR4659A
MIR4664	MIR4664
MIR4677	MIR4677
MIR4712	MIR4712
MIR4714	MIR4714
MIR4720	MIR4720
MIR4725	MIR4725
MIR4727	MIR4727
MIR4729	MIR4729
MIR4730	MIR4730
MIR4732	MIR4732
MIR4742	MIR4742
MIR4753	MIR4753
MIR4754	MIR4754
MIR4761	MIR4761
MIR4762	MIR4762
MIR4766	MIR4766
MIR4767	MIR4767
MIR4773-1	MIR4773-1
MIR4774	MIR4774
MIR4782	MIR4782
MIR4786	MIR4786
MIR4799	MIR4799
MIR485	MIR485
MIR487B	MIR487B
MIR491	MIR491
MIR495	MIR495
MIR497HG	MIR497HG
MIR4999	MIR4999
MIR5000	MIR5000
MIR5002	MIR5002
MIR503	MIR503
MIR503HG	MIR503HG
MIR504	MIR504
MIR505	MIR505
MIR5092	MIR5092
MIR5093	MIR5093
MIR5094	MIR5094
MIR5096	MIR5096
MIR5188	MIR5188
MIR5190	MIR5190
MIR5192	MIR5192
MIR5194	MIR5194
MIR519A2	MIR519A2
MIR544A	MIR544A
MIR548A3	MIR548A3
MIR548AC	MIR548AC
MIR548AH	MIR548AH
MIR548AL	MIR548AL
MIR548AQ	MIR548AQ
MIR548AX	MIR548AX
MIR548C	MIR548C
MIR548D2	MIR548D2
MIR548F2	MIR548F2
MIR548F5	MIR548F5
MIR548H1	MIR548H1
MIR548K	MIR548K
MIR548O	MIR548O
MIR548O2	MIR548O2
MIR548T	MIR548T
MIR548V	MIR548V
MIR550A1	MIR550A1
MIR554	MIR554
MIR555	MIR555
MIR5585	MIR5585
MIR559	MIR559
MIR561	MIR561
MIR563	MIR563
MIR566	MIR566
MIR567	MIR567
MIR568	MIR568
MIR5680	MIR5680
MIR5690	MIR5690
MIR5692C2	MIR5692C2
MIR5696	MIR5696
MIR5697	MIR5697
MIR570	MIR570
MIR5706	MIR5706
MIR571	MIR571
MIR573	MIR573
MIR576	MIR576
MIR581	MIR581
MIR586	MIR586
MIR590	MIR590
MIR597	MIR597
MIR600HG	MIR600HG
MIR601	MIR601
MIR603	MIR603
MIR604	MIR604
MIR616	MIR616
MIR620	MIR620
MIR623	MIR623
MIR624	MIR624
MIR631	MIR631
MIR635	MIR635
MIR644A	MIR644A
MIR645	MIR645
MIR651	MIR651
MIR652	MIR652
MIR659	MIR659
MIR663A	MIR663A
MIR7-3HG	MIR7-3HG
MIR744	MIR744
MIR770	MIR770
MIR889	MIR889
MIR92B	MIR92B
MIR933	MIR933
MIR938	MIR938
MIR940	MIR940
MIR98	MIR98
MIRLET7A1	MIRLET7A1
MIRLET7A2	MIRLET7A2
MIRLET7D	MIRLET7D
MIRLET7DHG	MIRLET7DHG
MIRLET7F1	MIRLET7F1
MIRLET7G	MIRLET7G
MIRLET7I	MIRLET7I
MIS12	MIS12
MIS18A	MIS18A
MIS18A-AS1	MIS18A-AS1
MIS18BP1	MIS18BP1
MISP	MISP
MITD1	MITD1
MITF	MITF
MIXL1	MIXL1
MKI67	MKI67
MKI67IP	MKI67IP
MKI67IPP1	MKI67IPP1
MKI67IPP3	MKI67IPP3
MKI67IPP4	MKI67IPP4
MKI67IPP8	MKI67IPP8
MKKS	MKKS
MKL1	MKL1
MKL2	MKL2
MKLN1	MKLN1
MKNK1	MKNK1
MKNK1-AS1	MKNK1-AS1
MKNK2	MKNK2
MKRN1	MKRN1
MKRN2	MKRN2
MKRN3	MKRN3
MKRN4P	MKRN4P
MKRN5P	MKRN5P
MKRN9P	MKRN9P
MKRNP2	MKRNP2
MKS1	MKS1
MKX	MKX
MLANA	MLANA
MLC1	MLC1
MLEC	MLEC
MLF1	MLF1
MLF1IP	MLF1IP
MLF2	MLF2
MLH1	MLH1
MLH3	MLH3
MLIP	MLIP
MLIP-IT1	MLIP-IT1
MLK4	MLK4
MLK7-AS1	MLK7-AS1
MLKL	MLKL
MLLT1	MLLT1
MLLT10	MLLT10
MLLT10P1	MLLT10P1
MLLT10P2	MLLT10P2
MLLT11	MLLT11
MLLT3	MLLT3
MLLT4	MLLT4
MLLT4-AS1	MLLT4-AS1
MLLT6	MLLT6
MLNR	MLNR
MLPH	MLPH
MLST8	MLST8
MLTK	MLTK
MLX	MLX
MLXIP	MLXIP
MLXIPL	MLXIPL
MLYCD	MLYCD
MMAA	MMAA
MMAB	MMAB
MMACHC	MMACHC
MMADHC	MMADHC
MMD	MMD
MME	MME
MMEL1	MMEL1
MMGT1	MMGT1
MMP1	MMP1
MMP10	MMP10
MMP11	MMP11
MMP12	MMP12
MMP13	MMP13
MMP14	MMP14
MMP15	MMP15
MMP16	MMP16
MMP17	MMP17
MMP19	MMP19
MMP2	MMP2
MMP20	MMP20
MMP21	MMP21
MMP23A	MMP23A
MMP23B	MMP23B
MMP24	MMP24
MMP24-AS1	MMP24-AS1
MMP25	MMP25
MMP26	MMP26
MMP27	MMP27
MMP28	MMP28
MMP3	MMP3
MMP7	MMP7
MMP9	MMP9
MMRN1	MMRN1
MMRN2	MMRN2
MMS19	MMS19
MMS22L	MMS22L
MN1	MN1
MNAT1	MNAT1
MND1	MND1
MNDA	MNDA
MNF1	MNF1
MNS1	MNS1
MNT	MNT
MNX1	MNX1
MOAP1	MOAP1
MOB1A	MOB1A
MOB1B	MOB1B
MOB2	MOB2
MOB3A	MOB3A
MOB3B	MOB3B
MOB3C	MOB3C
MOB4	MOB4
MOBP	MOBP
MOCOS	MOCOS
MOCS1	MOCS1
MOCS2	MOCS2
MOCS3	MOCS3
MOGAT1	MOGAT1
MOGAT2	MOGAT2
MOGAT3	MOGAT3
MOGS	MOGS
MOK	MOK
MON1A	MON1A
MON1B	MON1B
MON2	MON2
MORC2	MORC2
MORC2-AS1	MORC2-AS1
MORC3	MORC3
MORC4	MORC4
MORF4	MORF4
MORF4L1	MORF4L1
MORF4L1P1	MORF4L1P1
MORF4L2	MORF4L2
MORF4L2-AS1	MORF4L2-AS1
MORN1	MORN1
MORN2	MORN2
MORN3	MORN3
MORN4	MORN4
MORN5	MORN5
MOSPD1	MOSPD1
MOSPD2	MOSPD2
MOSPD3	MOSPD3
MOV10	MOV10
MOV10L1	MOV10L1
MOXD1	MOXD1
MPC1	MPC1
MPC2	MPC2
MPDU1	MPDU1
MPDZ	MPDZ
MPEG1	MPEG1
MPG	MPG
MPHOSPH10	MPHOSPH10
MPHOSPH6	MPHOSPH6
MPHOSPH8	MPHOSPH8
MPHOSPH9	MPHOSPH9
MPI	MPI
MPLKIP	MPLKIP
MPND	MPND
MPO	MPO
MPP1	MPP1
MPP2	MPP2
MPP3	MPP3
MPP4	MPP4
MPP5	MPP5
MPP6	MPP6
MPP7	MPP7
MPPE1	MPPE1
MPPED1	MPPED1
MPPED2	MPPED2
MPRIP	MPRIP
MPRIP-AS1	MPRIP-AS1
MPRIPP1	MPRIPP1
MPST	MPST
MPV17	MPV17
MPV17L	MPV17L
MPV17L2	MPV17L2
MPZ	MPZ
MPZL1	MPZL1
MPZL2	MPZL2
MPZL3	MPZL3
MR1	MR1
MRAP	MRAP
MRAP2	MRAP2
MRAS	MRAS
MRC1	MRC1
MRC1L1	MRC1L1
MRC2	MRC2
MRE11A	MRE11A
MREG	MREG
MRFAP1	MRFAP1
MRFAP1L1	MRFAP1L1
MRGBP	MRGBP
MRGPRF	MRGPRF
MRGPRX3	MRGPRX3
MRI1	MRI1
MRM1	MRM1
MRO	MRO
MROH1	MROH1
MROH3P	MROH3P
MROH6	MROH6
MROH7	MROH7
MROH8	MROH8
MROH9	MROH9
MRP63	MRP63
MRPL1	MRPL1
MRPL10	MRPL10
MRPL11	MRPL11
MRPL12	MRPL12
MRPL13	MRPL13
MRPL14	MRPL14
MRPL15	MRPL15
MRPL15P1	MRPL15P1
MRPL16	MRPL16
MRPL17	MRPL17
MRPL18	MRPL18
MRPL19	MRPL19
MRPL2	MRPL2
MRPL20	MRPL20
MRPL21	MRPL21
MRPL22	MRPL22
MRPL23	MRPL23
MRPL24	MRPL24
MRPL27	MRPL27
MRPL28	MRPL28
MRPL3	MRPL3
MRPL30	MRPL30
MRPL32	MRPL32
MRPL33	MRPL33
MRPL34	MRPL34
MRPL35	MRPL35
MRPL35P2	MRPL35P2
MRPL35P3	MRPL35P3
MRPL35P4	MRPL35P4
MRPL36	MRPL36
MRPL37	MRPL37
MRPL37P1	MRPL37P1
MRPL38	MRPL38
MRPL39	MRPL39
MRPL3P1	MRPL3P1
MRPL4	MRPL4
MRPL40	MRPL40
MRPL40P1	MRPL40P1
MRPL41	MRPL41
MRPL42	MRPL42
MRPL42P2	MRPL42P2
MRPL42P6	MRPL42P6
MRPL43	MRPL43
MRPL44	MRPL44
MRPL45	MRPL45
MRPL45P2	MRPL45P2
MRPL46	MRPL46
MRPL47	MRPL47
MRPL48	MRPL48
MRPL48P1	MRPL48P1
MRPL49	MRPL49
MRPL50	MRPL50
MRPL51	MRPL51
MRPL52	MRPL52
MRPL53	MRPL53
MRPL53P1	MRPL53P1
MRPL54	MRPL54
MRPL55	MRPL55
MRPL9	MRPL9
MRPS10	MRPS10
MRPS11	MRPS11
MRPS12	MRPS12
MRPS14	MRPS14
MRPS15	MRPS15
MRPS15P1	MRPS15P1
MRPS16	MRPS16
MRPS16P1	MRPS16P1
MRPS17	MRPS17
MRPS17P1	MRPS17P1
MRPS18A	MRPS18A
MRPS18B	MRPS18B
MRPS18C	MRPS18C
MRPS18CP6	MRPS18CP6
MRPS2	MRPS2
MRPS21	MRPS21
MRPS21P1	MRPS21P1
MRPS21P6	MRPS21P6
MRPS21P7	MRPS21P7
MRPS21P9	MRPS21P9
MRPS22	MRPS22
MRPS23	MRPS23
MRPS24	MRPS24
MRPS25	MRPS25
MRPS26	MRPS26
MRPS27	MRPS27
MRPS28	MRPS28
MRPS30	MRPS30
MRPS31	MRPS31
MRPS31P4	MRPS31P4
MRPS33	MRPS33
MRPS33P2	MRPS33P2
MRPS34	MRPS34
MRPS35	MRPS35
MRPS36	MRPS36
MRPS36P1	MRPS36P1
MRPS36P4	MRPS36P4
MRPS5	MRPS5
MRPS6	MRPS6
MRPS7	MRPS7
MRPS9	MRPS9
MRRF	MRRF
MRS2	MRS2
MRS2P2	MRS2P2
MRTO4	MRTO4
MRVI1	MRVI1
MRVI1-AS1	MRVI1-AS1
MS4A1	MS4A1
MS4A14	MS4A14
MS4A2	MS4A2
MS4A4A	MS4A4A
MS4A4E	MS4A4E
MS4A6A	MS4A6A
MS4A7	MS4A7
MS4A8	MS4A8
MSANTD1	MSANTD1
MSANTD2	MSANTD2
MSANTD3	MSANTD3
MSANTD4	MSANTD4
MSC	MSC
MSH2	MSH2
MSH3	MSH3
MSH4	MSH4
MSH5	MSH5
MSH6	MSH6
MSI1	MSI1
MSI2	MSI2
MSL1	MSL1
MSL2	MSL2
MSL3	MSL3
MSL3P1	MSL3P1
MSLN	MSLN
MSMB	MSMB
MSMO1	MSMO1
MSMP	MSMP
MSN	MSN
MSNP1	MSNP1
MSR1	MSR1
MSRA	MSRA
MSRB1	MSRB1
MSRB2	MSRB2
MSRB3	MSRB3
MSS51	MSS51
MST1	MST1
MST1L	MST1L
MST1P2	MST1P2
MST1R	MST1R
MST4	MST4
MSTN	MSTN
MSTO1	MSTO1
MSTO2P	MSTO2P
MSX1	MSX1
MSX2	MSX2
MT-ATP6	MT-ATP6
MT-ATP8	MT-ATP8
MT-CO1	MT-CO1
MT-CO2	MT-CO2
MT-CO3	MT-CO3
MT-CYB	MT-CYB
MT-ND1	MT-ND1
MT-ND2	MT-ND2
MT-ND3	MT-ND3
MT-ND4	MT-ND4
MT-ND4L	MT-ND4L
MT-ND5	MT-ND5
MT-ND6	MT-ND6
MT-RNR1	MT-RNR1
MT-RNR2	MT-RNR2
MT-TC	MT-TC
MT-TD	MT-TD
MT-TE	MT-TE
MT-TF	MT-TF
MT-TG	MT-TG
MT-TH	MT-TH
MT-TI	MT-TI
MT-TL1	MT-TL1
MT-TM	MT-TM
MT-TP	MT-TP
MT-TQ	MT-TQ
MT-TR	MT-TR
MT-TS1	MT-TS1
MT-TS2	MT-TS2
MT-TT	MT-TT
MT-TV	MT-TV
MT-TY	MT-TY
MT1A	MT1A
MT1B	MT1B
MT1CP	MT1CP
MT1DP	MT1DP
MT1E	MT1E
MT1F	MT1F
MT1G	MT1G
MT1H	MT1H
MT1HL1	MT1HL1
MT1JP	MT1JP
MT1L	MT1L
MT1M	MT1M
MT1P1	MT1P1
MT1P3	MT1P3
MT1X	MT1X
MT1XP1	MT1XP1
MT2A	MT2A
MT2P1	MT2P1
MT3	MT3
MTA1	MTA1
MTA2	MTA2
MTA3	MTA3
MTAP	MTAP
MTAPP2	MTAPP2
MTATP6P1	MTATP6P1
MTATP6P2	MTATP6P2
MTATP8P1	MTATP8P1
MTATP8P2	MTATP8P2
MTBP	MTBP
MTCH1	MTCH1
MTCH2	MTCH2
MTCP1	MTCP1
MTCYBP3	MTCYBP3
MTCYBP4	MTCYBP4
MTDH	MTDH
MTERF	MTERF
MTERFD1	MTERFD1
MTERFD2	MTERFD2
MTERFD3	MTERFD3
MTF1	MTF1
MTF2	MTF2
MTFMT	MTFMT
MTFP1	MTFP1
MTFR1	MTFR1
MTFR1L	MTFR1L
MTFR2	MTFR2
MTG1	MTG1
MTG2	MTG2
MTHFD1	MTHFD1
MTHFD1L	MTHFD1L
MTHFD1P1	MTHFD1P1
MTHFD2	MTHFD2
MTHFD2L	MTHFD2L
MTHFD2P1	MTHFD2P1
MTHFD2P6	MTHFD2P6
MTHFD2P7	MTHFD2P7
MTHFR	MTHFR
MTHFS	MTHFS
MTHFSD	MTHFSD
MTIF2	MTIF2
MTIF3	MTIF3
MTL5	MTL5
MTM1	MTM1
MTMR1	MTMR1
MTMR10	MTMR10
MTMR11	MTMR11
MTMR12	MTMR12
MTMR14	MTMR14
MTMR2	MTMR2
MTMR3	MTMR3
MTMR4	MTMR4
MTMR6	MTMR6
MTMR7	MTMR7
MTMR8	MTMR8
MTMR9	MTMR9
MTMR9LP	MTMR9LP
MTND1P11	MTND1P11
MTND1P23	MTND1P23
MTND1P32	MTND1P32
MTND1P5	MTND1P5
MTND2P12	MTND2P12
MTND2P2	MTND2P2
MTND2P26	MTND2P26
MTND2P28	MTND2P28
MTND2P29	MTND2P29
MTND2P31	MTND2P31
MTND4P12	MTND4P12
MTND4P14	MTND4P14
MTND4P16	MTND4P16
MTND4P24	MTND4P24
MTND4P32	MTND4P32
MTND4P7	MTND4P7
MTND5P10	MTND5P10
MTND5P11	MTND5P11
MTND5P12	MTND5P12
MTND5P14	MTND5P14
MTND5P15	MTND5P15
MTND5P19	MTND5P19
MTND5P2	MTND5P2
MTND5P26	MTND5P26
MTND5P31	MTND5P31
MTND6P11	MTND6P11
MTND6P18	MTND6P18
MTND6P21	MTND6P21
MTND6P3	MTND6P3
MTND6P4	MTND6P4
MTND6P6	MTND6P6
MTNR1A	MTNR1A
MTO1	MTO1
MTOR	MTOR
MTOR-AS1	MTOR-AS1
MTPAP	MTPAP
MTPN	MTPN
MTR	MTR
MTRF1	MTRF1
MTRF1L	MTRF1L
MTRNR2L1	MTRNR2L1
MTRNR2L10	MTRNR2L10
MTRNR2L11	MTRNR2L11
MTRNR2L12	MTRNR2L12
MTRNR2L13	MTRNR2L13
MTRNR2L2	MTRNR2L2
MTRNR2L3	MTRNR2L3
MTRNR2L4	MTRNR2L4
MTRNR2L5	MTRNR2L5
MTRNR2L6	MTRNR2L6
MTRNR2L7	MTRNR2L7
MTRNR2L8	MTRNR2L8
MTRNR2L9	MTRNR2L9
MTRR	MTRR
MTSS1	MTSS1
MTSS1L	MTSS1L
MTTP	MTTP
MTUS1	MTUS1
MTUS2	MTUS2
MTUS2-AS1	MTUS2-AS1
MTX1	MTX1
MTX2	MTX2
MTX3	MTX3
MUC1	MUC1
MUC12	MUC12
MUC13	MUC13
MUC15	MUC15
MUC16	MUC16
MUC17	MUC17
MUC19	MUC19
MUC2	MUC2
MUC20	MUC20
MUC21	MUC21
MUC3A	MUC3A
MUC4	MUC4
MUC5AC	MUC5AC
MUC5B	MUC5B
MUC6	MUC6
MUC7	MUC7
MUCL1	MUCL1
MUL1	MUL1
MUM1	MUM1
MUM1L1	MUM1L1
MURC	MURC
MUS81	MUS81
MUSK	MUSK
MUSTN1	MUSTN1
MUT	MUT
MUTYH	MUTYH
MVB12A	MVB12A
MVB12B	MVB12B
MVD	MVD
MVK	MVK
MVP	MVP
MX1	MX1
MX2	MX2
MXD1	MXD1
MXD3	MXD3
MXD4	MXD4
MXI1	MXI1
MXRA5	MXRA5
MXRA5P1	MXRA5P1
MXRA7	MXRA7
MXRA8	MXRA8
MYADM	MYADM
MYADML	MYADML
MYB	MYB
MYBBP1A	MYBBP1A
MYBL1	MYBL1
MYBL2	MYBL2
MYBPC1	MYBPC1
MYBPC2	MYBPC2
MYBPC3	MYBPC3
MYBPH	MYBPH
MYBPHL	MYBPHL
MYC	MYC
MYCBP	MYCBP
MYCBP2	MYCBP2
MYCBP2-AS1	MYCBP2-AS1
MYCBP2-AS2	MYCBP2-AS2
MYCBPAP	MYCBPAP
MYCL	MYCL
MYCN	MYCN
MYCNOS	MYCNOS
MYCT1	MYCT1
MYD88	MYD88
MYEF2	MYEF2
MYEOV	MYEOV
MYEOV2	MYEOV2
MYF6	MYF6
MYH1	MYH1
MYH10	MYH10
MYH11	MYH11
MYH13	MYH13
MYH14	MYH14
MYH15	MYH15
MYH16	MYH16
MYH2	MYH2
MYH3	MYH3
MYH4	MYH4
MYH7B	MYH7B
MYH8	MYH8
MYH9	MYH9
MYL12A	MYL12A
MYL12B	MYL12B
MYL2	MYL2
MYL3	MYL3
MYL4	MYL4
MYL5	MYL5
MYL6	MYL6
MYL6B	MYL6B
MYL6P1	MYL6P1
MYL6P2	MYL6P2
MYL6P3	MYL6P3
MYL7	MYL7
MYL9	MYL9
MYLIP	MYLIP
MYLK	MYLK
MYLK-AS1	MYLK-AS1
MYLK2	MYLK2
MYLK3	MYLK3
MYLK4	MYLK4
MYLKP1	MYLKP1
MYLPF	MYLPF
MYNN	MYNN
MYO10	MYO10
MYO15A	MYO15A
MYO15B	MYO15B
MYO16	MYO16
MYO18A	MYO18A
MYO19	MYO19
MYO1A	MYO1A
MYO1B	MYO1B
MYO1C	MYO1C
MYO1D	MYO1D
MYO1E	MYO1E
MYO1F	MYO1F
MYO1G	MYO1G
MYO1H	MYO1H
MYO3A	MYO3A
MYO3B	MYO3B
MYO5A	MYO5A
MYO5B	MYO5B
MYO5C	MYO5C
MYO6	MYO6
MYO7A	MYO7A
MYO7B	MYO7B
MYO9A	MYO9A
MYO9B	MYO9B
MYOC	MYOC
MYOCD	MYOCD
MYOF	MYOF
MYOM1	MYOM1
MYOM2	MYOM2
MYOM3	MYOM3
MYOT	MYOT
MYOZ1	MYOZ1
MYOZ2	MYOZ2
MYOZ3	MYOZ3
MYPN	MYPN
MYPOP	MYPOP
MYRF	MYRF
MYRFL	MYRFL
MYRIP	MYRIP
MYSM1	MYSM1
MYT1	MYT1
MYT1L	MYT1L
MYZAP	MYZAP
MZB1	MZB1
MZF1	MZF1
MZT1	MZT1
MZT2A	MZT2A
MZT2B	MZT2B
N4BP1	N4BP1
N4BP2	N4BP2
N4BP2L1	N4BP2L1
N4BP2L2	N4BP2L2
N4BP3	N4BP3
N6AMT1	N6AMT1
N6AMT2	N6AMT2
NAA10	NAA10
NAA15	NAA15
NAA16	NAA16
NAA20	NAA20
NAA25	NAA25
NAA30	NAA30
NAA35	NAA35
NAA38	NAA38
NAA40	NAA40
NAA50	NAA50
NAA60	NAA60
NAAA	NAAA
NAALAD2	NAALAD2
NAALADL1	NAALADL1
NAALADL2	NAALADL2
NAALADL2-AS1	NAALADL2-AS1
NAALADL2-AS2	NAALADL2-AS2
NAB1	NAB1
NAB2	NAB2
NABP1	NABP1
NABP2	NABP2
NACA	NACA
NACA2	NACA2
NACA3P	NACA3P
NACAD	NACAD
NACAP1	NACAP1
NACC1	NACC1
NACC2	NACC2
NADK	NADK
NADK2	NADK2
NADSYN1	NADSYN1
NAE1	NAE1
NAF1	NAF1
NAGA	NAGA
NAGK	NAGK
NAGLU	NAGLU
NAGPA	NAGPA
NAGS	NAGS
NAIF1	NAIF1
NAIP	NAIP
NALCN	NALCN
NAMPT	NAMPT
NAMPTL	NAMPTL
NANOGNBP2	NANOGNBP2
NANOGNBP3	NANOGNBP3
NANOGP1	NANOGP1
NANOGP4	NANOGP4
NANOGP5	NANOGP5
NANOGP7	NANOGP7
NANOS1	NANOS1
NANOS3	NANOS3
NANP	NANP
NANS	NANS
NAP1L1	NAP1L1
NAP1L1P1	NAP1L1P1
NAP1L1P2	NAP1L1P2
NAP1L1P3	NAP1L1P3
NAP1L2	NAP1L2
NAP1L3	NAP1L3
NAP1L4	NAP1L4
NAP1L4P1	NAP1L4P1
NAP1L4P3	NAP1L4P3
NAP1L5	NAP1L5
NAP1L6	NAP1L6
NAPA	NAPA
NAPA-AS1	NAPA-AS1
NAPB	NAPB
NAPEPLD	NAPEPLD
NAPG	NAPG
NAPRT1	NAPRT1
NAPSA	NAPSA
NAPSB	NAPSB
NARF	NARF
NARF-IT1	NARF-IT1
NARFL	NARFL
NARG2	NARG2
NARG2P1	NARG2P1
NARS	NARS
NARS2	NARS2
NASP	NASP
NAT1	NAT1
NAT10	NAT10
NAT14	NAT14
NAT16	NAT16
NAT2	NAT2
NAT6	NAT6
NAT8L	NAT8L
NAT9	NAT9
NAV1	NAV1
NAV2	NAV2
NAV2-AS1	NAV2-AS1
NAV2-AS2	NAV2-AS2
NAV2-AS3	NAV2-AS3
NAV3	NAV3
NBAS	NBAS
NBEA	NBEA
NBEAL1	NBEAL1
NBEAL2	NBEAL2
NBEAP1	NBEAP1
NBL1	NBL1
NBN	NBN
NBPF1	NBPF1
